Time,Source,Destination,SrcPort,DstPort,Protocol,Frame,Ack,Bytes,Payload
6.856866,192.168.122.20,192.168.121.10,21,55956,TCP,1377,1370,66,21 > 55956 [ACK] Seq=1 Ack=999761 Win=307968 Len=0 TSval=857873 TSecr=648315
6.856984,192.168.122.20,192.168.121.10,21,55956,TCP,1379,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=999761 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=1002657 SRE=1005553
6.856997,192.168.122.20,192.168.121.10,21,55956,TCP,1381,,78,[TCP Dup ACK 1379#1] 21 > 55956 [ACK] Seq=1 Ack=999761 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=1002657 SRE=1011345
6.857095,192.168.122.20,192.168.121.10,21,55956,TCP,1383,1376,66,21 > 55956 [ACK] Seq=1 Ack=1011345 Win=318208 Len=0 TSval=857873 TSecr=648315
6.862791,192.168.122.20,192.168.121.10,21,55956,TCP,1385,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1011345 Win=318720 Len=0 TSval=857875 TSecr=648315 SLE=1011969 SRE=1013417
6.862957,192.168.122.20,192.168.121.10,21,55956,TCP,1387,1384,66,21 > 55956 [ACK] Seq=1 Ack=1013417 Win=321664 Len=0 TSval=857875 TSecr=648317
6.863088,192.168.122.20,192.168.121.10,21,55956,TCP,1389,1388,66,21 > 55956 [ACK] Seq=1 Ack=1013505 Win=321664 Len=0 TSval=857875 TSecr=648317
6.896122,192.168.122.20,192.168.121.10,21,55956,TCP,1396,1390,86,21 > 55956 [ACK] Seq=1 Ack=1013761 Win=330368 Len=0 TSval=857883 TSecr=648317 SLE=1019553 SRE=1021001 SLE=1015209 SRE=1016657
6.896377,192.168.122.20,192.168.121.10,21,55956,TCP,1399,1392,78,21 > 55956 [ACK] Seq=1 Ack=1016657 Win=333312 Len=0 TSval=857883 TSecr=648325 SLE=1019553 SRE=1021001
6.896399,192.168.122.20,192.168.121.10,21,55956,TCP,1402,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1016657 Win=336128 Len=0 TSval=857883 TSecr=648325 SLE=1019553 SRE=1021185
6.902823,192.168.122.20,192.168.121.10,21,55956,TCP,1404,1403,66,21 > 55956 [ACK] Seq=1 Ack=1022633 Win=344832 Len=0 TSval=857885 TSecr=648327
6.903066,192.168.122.20,192.168.121.10,21,55956,TCP,1406,1405,66,21 > 55956 [ACK] Seq=1 Ack=1022721 Win=344832 Len=0 TSval=857885 TSecr=648327
6.903789,192.168.122.20,192.168.121.10,21,55956,TCP,1408,1407,66,21 > 55956 [ACK] Seq=1 Ack=1022977 Win=347392 Len=0 TSval=857885 TSecr=648327
6.911653,192.168.122.20,192.168.121.10,21,55956,TCP,1411,1410,66,21 > 55956 [ACK] Seq=1 Ack=1024681 Win=347392 Len=0 TSval=857887 TSecr=648329
6.911866,192.168.122.20,192.168.121.10,21,55956,TCP,1413,1412,66,21 > 55956 [ACK] Seq=1 Ack=1024769 Win=347392 Len=0 TSval=857887 TSecr=648329
6.912473,192.168.122.20,192.168.121.10,21,55956,TCP,1415,1414,66,21 > 55956 [ACK] Seq=1 Ack=1025025 Win=347392 Len=0 TSval=857887 TSecr=648329
6.913582,192.168.122.20,192.168.121.10,21,55956,TCP,1417,1416,66,21 > 55956 [ACK] Seq=1 Ack=1025281 Win=347392 Len=0 TSval=857888 TSecr=648329
6.921520,192.168.122.20,192.168.121.10,21,55956,TCP,1420,1419,66,21 > 55956 [ACK] Seq=1 Ack=1026985 Win=347392 Len=0 TSval=857890 TSecr=648331
6.935077,192.168.122.20,192.168.121.10,21,55956,TCP,1424,,78,[TCP Dup ACK 1420#1] 21 > 55956 [ACK] Seq=1 Ack=1026985 Win=347392 Len=0 TSval=857893 TSecr=648331 SLE=1028521 SRE=1029969
6.940644,192.168.122.20,192.168.121.10,21,55956,TCP,1426,,78,[TCP Dup ACK 1420#2] 21 > 55956 [ACK] Seq=1 Ack=1026985 Win=347392 Len=0 TSval=857894 TSecr=648331 SLE=1028521 SRE=1031417
6.940954,192.168.122.20,192.168.121.10,21,55956,TCP,1428,1421,78,21 > 55956 [ACK] Seq=1 Ack=1027073 Win=347392 Len=0 TSval=857894 TSecr=648336 SLE=1028521 SRE=1031417
6.941173,192.168.122.20,192.168.121.10,21,55956,TCP,1431,1425,66,21 > 55956 [ACK] Seq=1 Ack=1031417 Win=347392 Len=0 TSval=857894 TSecr=648336
6.946964,192.168.122.20,192.168.121.10,21,55956,TCP,1433,1432,66,21 > 55956 [ACK] Seq=1 Ack=1032873 Win=347392 Len=0 TSval=857896 TSecr=648338
6.947197,192.168.122.20,192.168.121.10,21,55956,TCP,1435,1434,66,21 > 55956 [ACK] Seq=1 Ack=1032961 Win=347392 Len=0 TSval=857896 TSecr=648338
6.948266,192.168.122.20,192.168.121.10,21,55956,TCP,1437,1436,66,21 > 55956 [ACK] Seq=1 Ack=1033217 Win=347392 Len=0 TSval=857896 TSecr=648338
6.949124,192.168.122.20,192.168.121.10,21,55956,TCP,1439,1438,66,21 > 55956 [ACK] Seq=1 Ack=1033473 Win=347392 Len=0 TSval=857896 TSecr=648338
6.950209,192.168.122.20,192.168.121.10,21,55956,TCP,1441,1440,66,21 > 55956 [ACK] Seq=1 Ack=1033729 Win=347392 Len=0 TSval=857897 TSecr=648338
6.951325,192.168.122.20,192.168.121.10,21,55956,TCP,1443,1442,66,21 > 55956 [ACK] Seq=1 Ack=1033985 Win=347392 Len=0 TSval=857897 TSecr=648339
6.952494,192.168.122.20,192.168.121.10,21,55956,TCP,1445,1444,66,21 > 55956 [ACK] Seq=1 Ack=1034241 Win=347392 Len=0 TSval=857897 TSecr=648339
6.953526,192.168.122.20,192.168.121.10,21,55956,TCP,1447,1446,66,21 > 55956 [ACK] Seq=1 Ack=1034497 Win=347392 Len=0 TSval=857898 TSecr=648339
6.954559,192.168.122.20,192.168.121.10,21,55956,TCP,1449,1448,66,21 > 55956 [ACK] Seq=1 Ack=1034753 Win=347392 Len=0 TSval=857898 TSecr=648340
6.955654,192.168.122.20,192.168.121.10,21,55956,TCP,1451,1450,66,21 > 55956 [ACK] Seq=1 Ack=1035009 Win=347392 Len=0 TSval=857898 TSecr=648340
6.956892,192.168.122.20,192.168.121.10,21,55956,TCP,1453,1452,66,21 > 55956 [ACK] Seq=1 Ack=1035265 Win=347392 Len=0 TSval=857898 TSecr=648340
6.957828,192.168.122.20,192.168.121.10,21,55956,TCP,1455,1454,66,21 > 55956 [ACK] Seq=1 Ack=1035521 Win=347392 Len=0 TSval=857899 TSecr=648340
6.958884,192.168.122.20,192.168.121.10,21,55956,TCP,1457,1456,66,21 > 55956 [ACK] Seq=1 Ack=1035777 Win=347392 Len=0 TSval=857899 TSecr=648341
6.960006,192.168.122.20,192.168.121.10,21,55956,TCP,1459,1458,66,21 > 55956 [ACK] Seq=1 Ack=1036033 Win=347392 Len=0 TSval=857899 TSecr=648341
6.961066,192.168.122.20,192.168.121.10,21,55956,TCP,1461,1460,66,21 > 55956 [ACK] Seq=1 Ack=1036289 Win=347392 Len=0 TSval=857899 TSecr=648341
6.962150,192.168.122.20,192.168.121.10,21,55956,TCP,1463,1462,66,21 > 55956 [ACK] Seq=1 Ack=1036545 Win=347392 Len=0 TSval=857900 TSecr=648341
6.963362,192.168.122.20,192.168.121.10,21,55956,TCP,1465,1464,66,21 > 55956 [ACK] Seq=1 Ack=1036801 Win=347392 Len=0 TSval=857900 TSecr=648342
6.964647,192.168.122.20,192.168.121.10,21,55956,TCP,1467,1466,66,21 > 55956 [ACK] Seq=1 Ack=1037057 Win=347392 Len=0 TSval=857900 TSecr=648342
6.965533,192.168.122.20,192.168.121.10,21,55956,TCP,1469,1468,66,21 > 55956 [ACK] Seq=1 Ack=1037313 Win=347392 Len=0 TSval=857901 TSecr=648342
6.966625,192.168.122.20,192.168.121.10,21,55956,TCP,1471,1470,66,21 > 55956 [ACK] Seq=1 Ack=1037569 Win=347392 Len=0 TSval=857901 TSecr=648343
6.974611,192.168.122.20,192.168.121.10,21,55956,TCP,1474,,78,[TCP Dup ACK 1471#1] 21 > 55956 [ACK] Seq=1 Ack=1037569 Win=347392 Len=0 TSval=857903 TSecr=648343 SLE=1037825 SRE=1039273
6.981275,192.168.122.20,192.168.121.10,21,55956,TCP,1476,,78,[TCP Dup ACK 1471#2] 21 > 55956 [ACK] Seq=1 Ack=1037569 Win=347392 Len=0 TSval=857904 TSecr=648343 SLE=1037825 SRE=1040721
6.986703,192.168.122.20,192.168.121.10,21,55956,TCP,1478,,78,[TCP Dup ACK 1471#3] 21 > 55956 [ACK] Seq=1 Ack=1037569 Win=347392 Len=0 TSval=857906 TSecr=648343 SLE=1037825 SRE=1042169
6.986993,192.168.122.20,192.168.121.10,21,55956,TCP,1480,1477,66,21 > 55956 [ACK] Seq=1 Ack=1042169 Win=347392 Len=0 TSval=857906 TSecr=648348
6.987175,192.168.122.20,192.168.121.10,21,55956,TCP,1482,1481,66,21 > 55956 [ACK] Seq=1 Ack=1042177 Win=347392 Len=0 TSval=857906 TSecr=648348
6.987530,192.168.122.20,192.168.121.10,21,55956,TCP,1484,1483,66,21 > 55956 [ACK] Seq=1 Ack=1042433 Win=347392 Len=0 TSval=857906 TSecr=648348
6.988670,192.168.122.20,192.168.121.10,21,55956,TCP,1486,1485,66,21 > 55956 [ACK] Seq=1 Ack=1042689 Win=347392 Len=0 TSval=857906 TSecr=648348
6.996464,192.168.122.20,192.168.121.10,21,55956,TCP,1489,,78,[TCP Dup ACK 1486#1] 21 > 55956 [ACK] Seq=1 Ack=1042689 Win=347392 Len=0 TSval=857908 TSecr=648348 SLE=1042945 SRE=1044393
7.190838,192.168.122.20,192.168.121.10,21,55956,TCP,1492,1488,66,21 > 55956 [ACK] Seq=1 Ack=1044393 Win=347392 Len=0 TSval=857957 TSecr=648399
7.191182,192.168.122.20,192.168.121.10,21,55956,TCP,1495,,78,[TCP Dup ACK 1492#1] 21 > 55956 [ACK] Seq=1 Ack=1044393 Win=347392 Len=0 TSval=857957 TSecr=648399 SLE=1045841 SRE=1048737
7.394776,192.168.122.20,192.168.121.10,21,55956,TCP,1499,1494,66,21 > 55956 [ACK] Seq=1 Ack=1048737 Win=347392 Len=0 TSval=858008 TSecr=648450
7.395136,192.168.122.20,192.168.121.10,21,55956,TCP,1502,1501,66,21 > 55956 [ACK] Seq=1 Ack=1051633 Win=347392 Len=0 TSval=858008 TSecr=648450
7.395357,192.168.122.20,192.168.121.10,21,55956,TCP,1505,1504,66,21 > 55956 [ACK] Seq=1 Ack=1054529 Win=347392 Len=0 TSval=858008 TSecr=648450
7.395538,192.168.122.20,192.168.121.10,21,55956,TCP,1508,1507,66,21 > 55956 [ACK] Seq=1 Ack=1057425 Win=347392 Len=0 TSval=858008 TSecr=648450
7.611516,192.168.122.20,192.168.121.10,21,55956,TCP,1513,1510,78,21 > 55956 [ACK] Seq=1 Ack=1060321 Win=347392 Len=0 TSval=858062 TSecr=648450 SLE=1057425 SRE=1058873
7.612107,192.168.122.20,192.168.121.10,21,55956,TCP,1515,,78,[TCP Dup ACK 1513#1] 21 > 55956 [ACK] Seq=1 Ack=1060321 Win=347392 Len=0 TSval=858062 TSecr=648450 SLE=1061769 SRE=1063217
7.613299,192.168.122.20,192.168.121.10,21,55956,TCP,1517,,78,[TCP Dup ACK 1513#2] 21 > 55956 [ACK] Seq=1 Ack=1060321 Win=347392 Len=0 TSval=858062 TSecr=648450 SLE=1061769 SRE=1064665
7.650864,192.168.122.20,192.168.121.10,21,55956,TCP,1520,1516,66,21 > 55956 [ACK] Seq=1 Ack=1064665 Win=347392 Len=0 TSval=858072 TSecr=648514
7.651267,192.168.122.20,192.168.121.10,21,55956,TCP,1523,,78,[TCP Dup ACK 1520#1] 21 > 55956 [ACK] Seq=1 Ack=1064665 Win=347392 Len=0 TSval=858072 TSecr=648514 SLE=1067561 SRE=1069009
7.651542,192.168.122.20,192.168.121.10,21,55956,TCP,1525,1518,78,21 > 55956 [ACK] Seq=1 Ack=1066113 Win=347392 Len=0 TSval=858072 TSecr=648514 SLE=1067561 SRE=1069009
7.878902,192.168.122.20,192.168.121.10,21,55956,TCP,1528,1522,66,21 > 55956 [ACK] Seq=1 Ack=1069009 Win=347392 Len=0 TSval=858129 TSecr=648571
7.879217,192.168.122.20,192.168.121.10,21,55956,TCP,1531,,78,[TCP Dup ACK 1528#1] 21 > 55956 [ACK] Seq=1 Ack=1069009 Win=347392 Len=0 TSval=858129 TSecr=648571 SLE=1070457 SRE=1073353
7.879544,192.168.122.20,192.168.121.10,21,55956,TCP,1534,1530,66,21 > 55956 [ACK] Seq=1 Ack=1073353 Win=347392 Len=0 TSval=858129 TSecr=648571
7.879566,192.168.122.20,192.168.121.10,21,55956,TCP,1536,1533,66,21 > 55956 [ACK] Seq=1 Ack=1074801 Win=347392 Len=0 TSval=858129 TSecr=648571
7.879709,192.168.122.20,192.168.121.10,21,55956,TCP,1538,1537,66,21 > 55956 [ACK] Seq=1 Ack=1077697 Win=347392 Len=0 TSval=858129 TSecr=648571
7.879826,192.168.122.20,192.168.121.10,21,55956,TCP,1541,1539,66,21 > 55956 [ACK] Seq=1 Ack=1079145 Win=347392 Len=0 TSval=858129 TSecr=648571
7.879839,192.168.122.20,192.168.121.10,21,55956,TCP,1543,1540,66,21 > 55956 [ACK] Seq=1 Ack=1080593 Win=347392 Len=0 TSval=858129 TSecr=648571
7.880027,192.168.122.20,192.168.121.10,21,55956,TCP,1545,1544,66,21 > 55956 [ACK] Seq=1 Ack=1083489 Win=347392 Len=0 TSval=858129 TSecr=648571
7.880150,192.168.122.20,192.168.121.10,21,55956,TCP,1548,1547,66,21 > 55956 [ACK] Seq=1 Ack=1086385 Win=347392 Len=0 TSval=858129 TSecr=648571
7.894527,192.168.122.20,192.168.121.10,21,55956,TCP,1552,1551,66,21 > 55956 [ACK] Seq=1 Ack=1090729 Win=347392 Len=0 TSval=858133 TSecr=648575
7.894694,192.168.122.20,192.168.121.10,21,55956,TCP,1555,1554,66,21 > 55956 [ACK] Seq=1 Ack=1093625 Win=347392 Len=0 TSval=858133 TSecr=648575
7.894828,192.168.122.20,192.168.121.10,21,55956,TCP,1558,1557,66,21 > 55956 [ACK] Seq=1 Ack=1096521 Win=347392 Len=0 TSval=858133 TSecr=648575
7.894962,192.168.122.20,192.168.121.10,21,55956,TCP,1562,,78,[TCP Dup ACK 1558#1] 21 > 55956 [ACK] Seq=1 Ack=1096521 Win=347392 Len=0 TSval=858133 TSecr=648575 SLE=1097969 SRE=1099417
8.102734,192.168.122.20,192.168.121.10,21,55956,TCP,1566,1560,78,21 > 55956 [ACK] Seq=1 Ack=1099417 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1100865 SRE=1102313
8.103004,192.168.122.20,192.168.121.10,21,55956,TCP,1569,,78,[TCP Dup ACK 1566#1] 21 > 55956 [ACK] Seq=1 Ack=1099417 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1100865 SRE=1105209
8.103365,192.168.122.20,192.168.121.10,21,55956,TCP,1572,1568,66,21 > 55956 [ACK] Seq=1 Ack=1105209 Win=347392 Len=0 TSval=858185 TSecr=648627
8.103382,192.168.122.20,192.168.121.10,21,55956,TCP,1575,1571,66,21 > 55956 [ACK] Seq=1 Ack=1106657 Win=347392 Len=0 TSval=858185 TSecr=648627
8.103571,192.168.122.20,192.168.121.10,21,55956,TCP,1577,1576,66,21 > 55956 [ACK] Seq=1 Ack=1112449 Win=347392 Len=0 TSval=858185 TSecr=648627
8.103816,192.168.122.20,192.168.121.10,21,55956,TCP,1581,1578,66,21 > 55956 [ACK] Seq=1 Ack=1115345 Win=347392 Len=0 TSval=858185 TSecr=648627
8.103829,192.168.122.20,192.168.121.10,21,55956,TCP,1584,1579,66,21 > 55956 [ACK] Seq=1 Ack=1118241 Win=347392 Len=0 TSval=858185 TSecr=648627
8.103837,192.168.122.20,192.168.121.10,21,55956,TCP,1587,1580,66,21 > 55956 [ACK] Seq=1 Ack=1121137 Win=347392 Len=0 TSval=858185 TSecr=648627
8.104205,192.168.122.20,192.168.121.10,21,55956,TCP,1590,1582,66,21 > 55956 [ACK] Seq=1 Ack=1124033 Win=347392 Len=0 TSval=858185 TSecr=648627
8.104226,192.168.122.20,192.168.121.10,21,55956,TCP,1593,,78,[TCP Dup ACK 1590#1] 21 > 55956 [ACK] Seq=1 Ack=1124033 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1125481 SRE=1128377
8.104235,192.168.122.20,192.168.121.10,21,55956,TCP,1595,1585,66,21 > 55956 [ACK] Seq=1 Ack=1128377 Win=347392 Len=0 TSval=858185 TSecr=648627
8.104244,192.168.122.20,192.168.121.10,21,55956,TCP,1598,,78,[TCP Dup ACK 1595#1] 21 > 55956 [ACK] Seq=1 Ack=1128377 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1129825 SRE=1132721
8.104251,192.168.122.20,192.168.121.10,21,55956,TCP,1600,1588,66,21 > 55956 [ACK] Seq=1 Ack=1132721 Win=347136 Len=0 TSval=858185 TSecr=648627
8.104260,192.168.122.20,192.168.121.10,21,55956,TCP,1602,1589,66,21 > 55956 [ACK] Seq=1 Ack=1134169 Win=346112 Len=0 TSval=858185 TSecr=648627
8.104505,192.168.122.20,192.168.121.10,21,55956,TCP,1604,1591,66,21 > 55956 [ACK] Seq=1 Ack=1137065 Win=347392 Len=0 TSval=858185 TSecr=648627
8.104522,192.168.122.20,192.168.121.10,21,55956,TCP,1606,,78,[TCP Dup ACK 1604#1] 21 > 55956 [ACK] Seq=1 Ack=1137065 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1138513 SRE=1141409
8.104530,192.168.122.20,192.168.121.10,21,55956,TCP,1608,,78,[TCP Dup ACK 1604#2] 21 > 55956 [ACK] Seq=1 Ack=1137065 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1138513 SRE=1144305
8.104540,192.168.122.20,192.168.121.10,21,55956,TCP,1611,1596,66,21 > 55956 [ACK] Seq=1 Ack=1144305 Win=347392 Len=0 TSval=858185 TSecr=648627
8.104543,192.168.122.20,192.168.121.10,21,55956,TCP,1612,,78,[TCP Dup ACK 1611#1] 21 > 55956 [ACK] Seq=1 Ack=1144305 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1145753 SRE=1151545
8.104557,192.168.122.20,192.168.121.10,21,55956,TCP,1615,,78,[TCP Dup ACK 1611#2] 21 > 55956 [ACK] Seq=1 Ack=1144305 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1145753 SRE=1154441
8.104567,192.168.122.20,192.168.121.10,21,55956,TCP,1617,1603,66,21 > 55956 [ACK] Seq=1 Ack=1154441 Win=341760 Len=0 TSval=858185 TSecr=648627
8.104791,192.168.122.20,192.168.121.10,21,55956,TCP,1619,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1158785 SRE=1161681
8.104811,192.168.122.20,192.168.121.10,21,55956,TCP,1622,,86,[TCP Dup ACK 1619#1] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1137065 SRE=1138513 SLE=1158785 SRE=1161681
8.104814,192.168.122.20,192.168.121.10,21,55956,TCP,1623,,86,[TCP Dup ACK 1619#2] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1144305 SRE=1145753 SLE=1158785 SRE=1161681
8.104816,192.168.122.20,192.168.121.10,21,55956,TCP,1624,,86,[TCP Dup ACK 1619#3] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1164577 SRE=1167473 SLE=1158785 SRE=1161681
8.104827,192.168.122.20,192.168.121.10,21,55956,TCP,1627,,86,[TCP Dup ACK 1619#4] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1167473 SLE=1158785 SRE=1161681
8.104837,192.168.122.20,192.168.121.10,21,55956,TCP,1629,,86,[TCP Dup ACK 1619#5] 21 > 55956 [ACK] Seq=1 Ack=1154441 Win=347392 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1168921 SLE=1158785 SRE=1161681
8.105011,192.168.122.20,192.168.121.10,21,55956,TCP,1631,1621,86,21 > 55956 [ACK] Seq=1 Ack=1157337 Win=346496 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1168921 SLE=1158785 SRE=1161681
8.105069,192.168.122.20,192.168.121.10,21,55956,TCP,1634,,86,[TCP Dup ACK 1631#1] 21 > 55956 [ACK] Seq=1 Ack=1157337 Win=346496 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1171817 SLE=1158785 SRE=1161681
8.105285,192.168.122.20,192.168.121.10,21,55956,TCP,1636,,86,[TCP Dup ACK 1631#2] 21 > 55956 [ACK] Seq=1 Ack=1157337 Win=346496 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1179057 SLE=1158785 SRE=1161681
8.105290,192.168.122.20,192.168.121.10,21,55956,TCP,1637,,86,[TCP Dup ACK 1631#3] 21 > 55956 [ACK] Seq=1 Ack=1157337 Win=346496 Len=0 TSval=858185 TSecr=648627 SLE=1163129 SRE=1180929 SLE=1158785 SRE=1161681
8.110951,192.168.122.20,192.168.121.10,21,55956,TCP,1639,,86,[TCP Dup ACK 1631#4] 21 > 55956 [ACK] Seq=1 Ack=1157337 Win=346496 Len=0 TSval=858187 TSecr=648627 SLE=1163129 SRE=1182377 SLE=1158785 SRE=1161681
8.318959,192.168.122.20,192.168.121.10,21,55956,TCP,1642,1607,86,21 > 55956 [ACK] Seq=1 Ack=1161681 Win=342272 Len=0 TSval=858239 TSecr=648629 SLE=1157337 SRE=1158785 SLE=1163129 SRE=1182377
8.319349,192.168.122.20,192.168.121.10,21,55956,TCP,1646,,78,[TCP Dup ACK 1642#1] 21 > 55956 [ACK] Seq=1 Ack=1161681 Win=342272 Len=0 TSval=858239 TSecr=648629 SLE=1163129 SRE=1185273
8.319379,192.168.122.20,192.168.121.10,21,55956,TCP,1648,1644,66,21 > 55956 [ACK] Seq=1 Ack=1185273 Win=338560 Len=0 TSval=858239 TSecr=648681
8.319568,192.168.122.20,192.168.121.10,21,55956,TCP,1653,1647,66,21 > 55956 [ACK] Seq=1 Ack=1189617 Win=337792 Len=0 TSval=858239 TSecr=648681
8.319597,192.168.122.20,192.168.121.10,21,55956,TCP,1656,1649,66,21 > 55956 [ACK] Seq=1 Ack=1192513 Win=336000 Len=0 TSval=858239 TSecr=648681
8.319609,192.168.122.20,192.168.121.10,21,55956,TCP,1658,,78,[TCP Dup ACK 1656#1] 21 > 55956 [ACK] Seq=1 Ack=1192513 Win=336000 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1198305
8.319622,192.168.122.20,192.168.121.10,21,55956,TCP,1660,,78,[TCP Dup ACK 1656#2] 21 > 55956 [ACK] Seq=1 Ack=1192513 Win=336000 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1199753
8.319738,192.168.122.20,192.168.121.10,21,55956,TCP,1662,,86,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1192513 Win=344832 Len=0 TSval=858239 TSecr=648681 SLE=1204097 SRE=1206993 SLE=1195409 SRE=1199753
8.319755,192.168.122.20,192.168.121.10,21,55956,TCP,1665,1659,86,21 > 55956 [ACK] Seq=1 Ack=1193961 Win=343808 Len=0 TSval=858239 TSecr=648681 SLE=1204097 SRE=1206993 SLE=1195409 SRE=1199753
8.319906,192.168.122.20,192.168.121.10,21,55956,TCP,1668,,86,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1202649 SLE=1204097 SRE=1206993
8.319921,192.168.122.20,192.168.121.10,21,55956,TCP,1670,,94,[TCP Dup ACK 1668#1] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1209889 SRE=1211337 SLE=1195409 SRE=1202649 SLE=1204097 SRE=1206993
8.320053,192.168.122.20,192.168.121.10,21,55956,TCP,1672,,94,[TCP Dup ACK 1668#2] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1209889 SRE=1214233 SLE=1195409 SRE=1202649 SLE=1204097 SRE=1206993
8.320067,192.168.122.20,192.168.121.10,21,55956,TCP,1675,,86,[TCP Dup ACK 1668#3] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1206993 SLE=1209889 SRE=1214233
8.320207,192.168.122.20,192.168.121.10,21,55956,TCP,1677,,78,[TCP Dup ACK 1668#4] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1214233
8.320223,192.168.122.20,192.168.121.10,21,55956,TCP,1679,,78,[TCP Dup ACK 1668#5] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1215681
8.320323,192.168.122.20,192.168.121.10,21,55956,TCP,1681,,86,[TCP Dup ACK 1668#6] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1218577 SRE=1220025 SLE=1195409 SRE=1215681
8.320420,192.168.122.20,192.168.121.10,21,55956,TCP,1683,,86,[TCP Dup ACK 1668#7] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1218577 SRE=1221473 SLE=1195409 SRE=1215681
8.320516,192.168.122.20,192.168.121.10,21,55956,TCP,1685,,86,[TCP Dup ACK 1668#8] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1195409 SRE=1217129 SLE=1218577 SRE=1221473
8.320611,192.168.122.20,192.168.121.10,21,55956,TCP,1687,,86,[TCP Dup ACK 1668#9] 21 > 55956 [ACK] Seq=1 Ack=1193961 Win=347392 Len=0 TSval=858239 TSecr=648681 SLE=1218577 SRE=1222921 SLE=1195409 SRE=1217129
8.538659,192.168.122.20,192.168.121.10,21,55956,TCP,1690,1684,78,21 > 55956 [ACK] Seq=1 Ack=1217129 Win=335360 Len=0 TSval=858294 TSecr=648736 SLE=1218577 SRE=1222921
8.538898,192.168.122.20,192.168.121.10,21,55956,TCP,1695,1686,66,21 > 55956 [ACK] Seq=1 Ack=1222921 Win=347392 Len=0 TSval=858294 TSecr=648736
8.538998,192.168.122.20,192.168.121.10,21,55956,TCP,1697,1692,66,21 > 55956 [ACK] Seq=1 Ack=1225817 Win=347392 Len=0 TSval=858294 TSecr=648736
8.539009,192.168.122.20,192.168.121.10,21,55956,TCP,1699,1693,66,21 > 55956 [ACK] Seq=1 Ack=1228713 Win=347392 Len=0 TSval=858294 TSecr=648736
8.539074,192.168.122.20,192.168.121.10,21,55956,TCP,1701,1694,66,21 > 55956 [ACK] Seq=1 Ack=1231609 Win=347392 Len=0 TSval=858294 TSecr=648736
8.539189,192.168.122.20,192.168.121.10,21,55956,TCP,1703,1696,66,21 > 55956 [ACK] Seq=1 Ack=1233057 Win=347392 Len=0 TSval=858294 TSecr=648736
8.539204,192.168.122.20,192.168.121.10,21,55956,TCP,1705,,78,[TCP Dup ACK 1703#1] 21 > 55956 [ACK] Seq=1 Ack=1233057 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1235953 SRE=1238849
